shift_id,timestamp,weather_condition,visibility_meters,temperature_celsius,wind_speed_kmph,worker_fatigue_hours,overtime_workers_count,equipment_fault_count,communication_failure_count,active_staff_count,aircraft_on_ramp_count,day_traffic_profile,safety_risk_score,risk_category
JED-SHIFT-27478,2050-03-29T00:00:00Z,DUST_HAZE,4077,37.0,27.0,5.0,7,2,1,137,14,WEEKDAY_CALM,0.67,MODERATE_RISK
JED-SHIFT-24292,2047-05-02T00:00:00Z,DUST_HAZE,3891,31.0,21.0,7.0,6,2,1,151,20,WEEKDAY_CALM,0.61,MODERATE_RISK
JED-SHIFT-03298,2028-03-04T00:00:00Z,CLEAR,9297,28.4,18.0,2.4,1,1,1,117,4,WEEKEND_RUSH,0.37,LOW_RISK
JED-SHIFT-36310,2058-04-20T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,189,20,WEEKEND_RUSH,0.88,HIGH_RISK
JED-SHIFT-18428,2041-12-24T08:00:00Z,CLEAR,9427,28.4,10.5,2.4,3,1,1,67,6,WEEKDAY_CALM,0.27,LOW_RISK
JED-SHIFT-01642,2026-08-30T00:00:00Z,CLEAR,9641,21.2,9.0,1.2,1,1,1,81,4,WEEKDAY_CALM,0.21,LOW_RISK
JED-SHIFT-22536,2045-09-23T16:00:00Z,CLEAR,5135,35.0,20.0,7.0,5,4,3,155,21,WEEKEND_RUSH,0.65,MODERATE_RISK
JED-SHIFT-22852,2046-01-07T00:00:00Z,DUST_HAZE,5451,31.0,21.0,7.0,6,2,1,151,15,WEEKDAY_CALM,0.61,MODERATE_RISK
JED-SHIFT-24041,2047-02-07T08:00:00Z,CLEAR,3640,30.0,25.0,4.0,5,3,2,140,14,WEEKDAY_CALM,0.6,MODERATE_RISK
JED-SHIFT-17738,2041-05-08T08:00:00Z,CLEAR,9737,28.4,10.5,2.4,1,1,1,97,4,WEEKDAY_CALM,0.37,LOW_RISK
JED-SHIFT-38346,2060-02-27T16:00:00Z,DUST_HAZE,1800,35.0,25.0,6.0,6,8,4,225,19,WEEKEND_RUSH,0.86,HIGH_RISK
JED-SHIFT-05185,2029-11-23T00:00:00Z,CLEAR,9184,24.8,13.5,4.8,0,0,0,84,3,WEEKEND_RUSH,0.24,LOW_RISK
JED-SHIFT-12864,2036-11-25T16:00:00Z,CLEAR,9863,23.6,12.0,3.6,3,1,1,83,10,WEEKDAY_CALM,0.23,LOW_RISK
JED-SHIFT-07382,2031-11-25T08:00:00Z,CLEAR,9381,21.2,1.5,1.2,1,1,1,61,8,WEEKDAY_CALM,0.21,LOW_RISK
JED-SHIFT-09823,2034-02-16T00:00:00Z,CLEAR,9822,22.4,18.0,2.4,2,0,0,102,9,WEEKDAY_CALM,0.22,LOW_RISK
JED-SHIFT-32281,2054-08-16T00:00:00Z,DUST_HAZE,5880,30.0,15.0,4.0,5,2,1,140,15,WEEKDAY_CALM,0.6,MODERATE_RISK
JED-SHIFT-18593,2042-02-17T08:00:00Z,CLEAR,9592,22.4,10.5,2.4,0,0,0,112,3,WEEKDAY_CALM,0.32,LOW_RISK
JED-SHIFT-15737,2039-07-11T08:00:00Z,CLEAR,9736,27.2,1.5,1.2,0,0,0,76,3,WEEKDAY_CALM,0.36,LOW_RISK
JED-SHIFT-11254,2035-06-08T00:00:00Z,CLEAR,9253,23.6,4.5,3.6,1,1,1,93,8,WEEKEND_RUSH,0.33,LOW_RISK
JED-SHIFT-31560,2053-12-18T16:00:00Z,CLEAR,5159,39.0,29.0,7.0,9,4,3,139,15,WEEKDAY_CALM,0.69,MODERATE_RISK
JED-SHIFT-28774,2051-06-04T00:00:00Z,DUST_HAZE,5373,33.0,18.0,5.0,8,2,1,153,15,WEEKDAY_CALM,0.63,MODERATE_RISK
JED-SHIFT-07664,2032-02-27T08:00:00Z,CLEAR,9663,23.6,19.5,3.6,3,1,1,103,10,WEEKEND_RUSH,0.23,LOW_RISK
JED-SHIFT-22882,2046-01-17T00:00:00Z,DUST_HAZE,5481,31.0,21.0,5.0,6,2,1,101,17,WEEKDAY_CALM,0.61,MODERATE_RISK
JED-SHIFT-24798,2047-10-17T16:00:00Z,CLEAR,4397,37.0,17.0,5.0,7,4,3,177,15,WEEKDAY_CALM,0.67,MODERATE_RISK
JED-SHIFT-06251,2030-11-13T08:00:00Z,CLEAR,9250,20.0,15.0,0.0,2,0,0,70,5,WEEKDAY_CALM,0.3,LOW_RISK
JED-SHIFT-21298,2044-08-07T00:00:00Z,DUST_HAZE,3897,37.0,27.0,5.0,7,2,1,117,15,WEEKDAY_CALM,0.67,MODERATE_RISK
JED-SHIFT-10557,2034-10-18T16:00:00Z,CLEAR,9556,27.2,16.5,1.2,0,0,0,116,7,WEEKDAY_CALM,0.36,LOW_RISK
JED-SHIFT-19546,2043-01-01T00:00:00Z,CLEAR,9545,26.0,0.0,0.0,1,1,1,105,4,WEEKDAY_CALM,0.25,LOW_RISK
JED-SHIFT-08317,2032-10-02T00:00:00Z,CLEAR,9316,27.2,9.0,1.2,0,0,0,96,7,WEEKEND_RUSH,0.36,LOW_RISK
JED-SHIFT-08644,2033-01-19T00:00:00Z,CLEAR,9643,23.6,4.5,3.6,3,1,1,63,6,WEEKDAY_CALM,0.23,LOW_RISK
JED-SHIFT-01607,2026-08-18T08:00:00Z,CLEAR,9606,27.2,1.5,1.2,2,0,0,106,9,WEEKDAY_CALM,0.26,LOW_RISK
JED-SHIFT-07924,2032-05-24T00:00:00Z,CLEAR,9923,23.6,4.5,3.6,3,1,1,63,6,WEEKDAY_CALM,0.23,LOW_RISK
JED-SHIFT-35129,2057-03-22T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,208,12,WEEKDAY_CALM,0.9,HIGH_RISK
JED-SHIFT-32634,2054-12-11T16:00:00Z,DUST_HAZE,1800,35.0,25.0,6.0,6,8,4,213,19,WEEKEND_RUSH,0.86,HIGH_RISK
JED-SHIFT-01406,2026-06-12T08:00:00Z,CLEAR,9405,26.0,15.0,0.0,1,1,1,85,8,WEEKEND_RUSH,0.25,LOW_RISK
JED-SHIFT-12194,2036-04-16T08:00:00Z,CLEAR,9193,23.6,19.5,3.6,1,1,1,73,4,WEEKDAY_CALM,0.33,LOW_RISK
JED-SHIFT-06288,2030-11-25T16:00:00Z,CLEAR,9287,28.4,3.0,2.4,3,1,1,107,10,WEEKDAY_CALM,0.27,LOW_RISK
JED-SHIFT-33364,2055-08-12T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,193,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-21799,2045-01-21T00:00:00Z,DUST_HAZE,4398,38.0,18.0,6.0,8,2,1,138,24,WEEKEND_RUSH,0.68,MODERATE_RISK
JED-SHIFT-36889,2058-10-30T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,218,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-13856,2037-10-22T08:00:00Z,CLEAR,9855,26.0,15.0,0.0,3,1,1,115,10,WEEKDAY_CALM,0.35,LOW_RISK
JED-SHIFT-05904,2030-07-20T16:00:00Z,CLEAR,9903,23.6,12.0,3.6,3,1,1,83,10,WEEKEND_RUSH,0.23,LOW_RISK
JED-SHIFT-07547,2032-01-19T08:00:00Z,CLEAR,9546,27.2,1.5,1.2,2,0,0,106,5,WEEKDAY_CALM,0.26,LOW_RISK
JED-SHIFT-12492,2036-07-24T16:00:00Z,CLEAR,9491,21.2,16.5,1.2,3,1,1,71,6,WEEKDAY_CALM,0.31,LOW_RISK
JED-SHIFT-17665,2041-04-14T00:00:00Z,CLEAR,9664,24.8,13.5,4.8,0,0,0,84,3,WEEKDAY_CALM,0.24,LOW_RISK
JED-SHIFT-39277,2061-01-03T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,206,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-20468,2043-11-04T08:00:00Z,CLEAR,3067,37.0,22.0,7.0,7,3,2,167,18,WEEKDAY_CALM,0.67,MODERATE_RISK
JED-SHIFT-16514,2040-03-26T08:00:00Z,CLEAR,9513,23.6,19.5,3.6,1,1,1,73,4,WEEKDAY_CALM,0.33,LOW_RISK
JED-SHIFT-09858,2034-02-27T16:00:00Z,CLEAR,9857,28.4,3.0,2.4,1,1,1,77,4,WEEKDAY_CALM,0.37,LOW_RISK
JED-SHIFT-00827,2025-12-01T08:00:00Z,CLEAR,9826,27.2,1.5,1.2,2,0,0,106,5,WEEKDAY_CALM,0.26,LOW_RISK
JED-SHIFT-03992,2028-10-21T08:00:00Z,CLEAR,9991,21.2,1.5,1.2,3,1,1,91,10,WEEKEND_RUSH,0.31,LOW_RISK
JED-SHIFT-11947,2036-01-25T00:00:00Z,CLEAR,9946,27.2,9.0,1.2,2,0,0,66,5,WEEKEND_RUSH,0.26,LOW_RISK
JED-SHIFT-21470,2044-10-03T08:00:00Z,CLEAR,4069,39.0,19.0,5.0,9,3,2,129,19,WEEKDAY_CALM,0.69,MODERATE_RISK
JED-SHIFT-27827,2050-07-23T08:00:00Z,CLEAR,4426,36.0,16.0,6.0,6,3,2,166,22,WEEKEND_RUSH,0.66,MODERATE_RISK
JED-SHIFT-00171,2025-04-26T16:00:00Z,CLEAR,9170,20.0,7.5,0.0,2,0,0,110,5,WEEKEND_RUSH,0.3,LOW_RISK
JED-SHIFT-37415,2059-04-23T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,194,12,WEEKDAY_CALM,0.9,HIGH_RISK
JED-SHIFT-09444,2033-10-12T16:00:00Z,CLEAR,9443,23.6,12.0,3.6,3,1,1,83,6,WEEKDAY_CALM,0.23,LOW_RISK
JED-SHIFT-31037,2053-06-27T08:00:00Z,CLEAR,4636,36.0,16.0,4.0,6,3,2,176,22,WEEKEND_RUSH,0.66,MODERATE_RISK
JED-SHIFT-31699,2054-02-03T00:00:00Z,DUST_HAZE,5298,38.0,18.0,6.0,8,2,1,118,14,WEEKDAY_CALM,0.68,MODERATE_RISK
JED-SHIFT-30328,2052-11-03T00:00:00Z,DUST_HAZE,3927,37.0,27.0,7.0,7,2,1,107,15,WEEKDAY_CALM,0.67,MODERATE_RISK
JED-SHIFT-20966,2044-04-18T08:00:00Z,CLEAR,3565,35.0,25.0,5.0,5,3,2,105,19,WEEKDAY_CALM,0.65,MODERATE_RISK
JED-SHIFT-03349,2028-03-21T00:00:00Z,CLEAR,9348,29.6,4.5,3.6,0,0,0,108,7,WEEKDAY_CALM,0.28,LOW_RISK
JED-SHIFT-18724,2042-04-02T00:00:00Z,CLEAR,9723,23.6,4.5,3.6,3,1,1,63,6,WEEKDAY_CALM,0.23,LOW_RISK
JED-SHIFT-02911,2027-10-27T00:00:00Z,CLEAR,9910,20.0,0.0,0.0,2,0,0,90,9,WEEKDAY_CALM,0.3,LOW_RISK
JED-SHIFT-29017,2051-08-24T00:00:00Z,DUST_HAZE,5616,36.0,21.0,4.0,6,2,1,156,20,WEEKDAY_CALM,0.66,MODERATE_RISK
JED-SHIFT-38951,2060-09-16T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,180,12,WEEKDAY_CALM,0.9,HIGH_RISK
JED-SHIFT-08145,2032-08-05T16:00:00Z,CLEAR,9144,24.8,21.0,4.8,0,0,0,104,3,WEEKDAY_CALM,0.24,LOW_RISK
JED-SHIFT-23729,2046-10-26T08:00:00Z,CLEAR,3328,38.0,28.0,4.0,8,3,2,148,24,WEEKEND_RUSH,0.68,MODERATE_RISK
JED-SHIFT-21913,2045-02-28T00:00:00Z,DUST_HAZE,4512,32.0,27.0,4.0,7,2,1,172,14,WEEKDAY_CALM,0.62,MODERATE_RISK
JED-SHIFT-11702,2035-11-04T08:00:00Z,CLEAR,9701,21.2,1.5,1.2,1,1,1,61,8,WEEKDAY_CALM,0.21,LOW_RISK
JED-SHIFT-08377,2032-10-22T00:00:00Z,CLEAR,9376,27.2,9.0,1.2,0,0,0,96,3,WEEKEND_RUSH,0.36,LOW_RISK
JED-SHIFT-06715,2031-04-17T00:00:00Z,CLEAR,9714,24.8,13.5,4.8,2,0,0,114,5,WEEKDAY_CALM,0.34,LOW_RISK
JED-SHIFT-34467,2056-08-13T16:00:00Z,DUST_HAZE,1800,35.0,25.0,6.0,6,8,4,196,19,WEEKDAY_CALM,0.86,HIGH_RISK
JED-SHIFT-23192,2046-04-30T08:00:00Z,CLEAR,5791,31.0,16.0,7.0,6,3,2,171,19,WEEKDAY_CALM,0.61,MODERATE_RISK
JED-SHIFT-19293,2042-10-08T16:00:00Z,CLEAR,9292,22.4,3.0,2.4,0,0,0,92,7,WEEKDAY_CALM,0.32,LOW_RISK
JED-SHIFT-18717,2042-03-30T16:00:00Z,CLEAR,9716,27.2,16.5,1.2,0,0,0,116,7,WEEKDAY_CALM,0.36,LOW_RISK
JED-SHIFT-28517,2051-03-10T08:00:00Z,CLEAR,5116,36.0,16.0,4.0,6,3,2,136,22,WEEKEND_RUSH,0.66,MODERATE_RISK
JED-SHIFT-05999,2030-08-21T08:00:00Z,CLEAR,9998,29.6,19.5,3.6,2,0,0,118,9,WEEKDAY_CALM,0.38,LOW_RISK
JED-SHIFT-07478,2031-12-27T08:00:00Z,CLEAR,9477,28.4,10.5,2.4,1,1,1,97,8,WEEKEND_RUSH,0.37,LOW_RISK
JED-SHIFT-00004,2025-03-02T00:00:00Z,CLEAR,9003,23.6,4.5,3.6,3,1,1,63,6,WEEKDAY_CALM,0.23,LOW_RISK
JED-SHIFT-27205,2049-12-28T00:00:00Z,DUST_HAZE,3804,34.0,24.0,4.0,9,2,1,104,14,WEEKDAY_CALM,0.64,MODERATE_RISK
JED-SHIFT-15165,2039-01-01T16:00:00Z,CLEAR,9164,24.8,21.0,4.8,0,0,0,104,7,WEEKEND_RUSH,0.24,LOW_RISK
JED-SHIFT-09758,2034-01-25T08:00:00Z,CLEAR,9757,28.4,10.5,2.4,1,1,1,97,8,WEEKDAY_CALM,0.37,LOW_RISK
JED-SHIFT-03394,2028-04-05T00:00:00Z,CLEAR,9393,23.6,4.5,3.6,1,1,1,93,4,WEEKDAY_CALM,0.33,LOW_RISK
JED-SHIFT-24196,2047-03-31T00:00:00Z,DUST_HAZE,3795,35.0,15.0,7.0,5,2,1,135,15,WEEKDAY_CALM,0.65,MODERATE_RISK
JED-SHIFT-22763,2045-12-08T08:00:00Z,CLEAR,5362,32.0,22.0,6.0,7,3,2,142,23,WEEKEND_RUSH,0.62,MODERATE_RISK
JED-SHIFT-00467,2025-08-03T08:00:00Z,CLEAR,9466,27.2,1.5,1.2,2,0,0,106,5,WEEKDAY_CALM,0.26,LOW_RISK
JED-SHIFT-22221,2045-06-10T16:00:00Z,CLEAR,4820,30.0,20.0,4.0,5,4,3,160,21,WEEKEND_RUSH,0.6,MODERATE_RISK
JED-SHIFT-30575,2053-01-24T08:00:00Z,CLEAR,4174,34.0,19.0,6.0,9,3,2,114,25,WEEKEND_RUSH,0.64,MODERATE_RISK
JED-SHIFT-27969,2050-09-08T16:00:00Z,CLEAR,4568,38.0,23.0,4.0,8,4,3,148,15,WEEKDAY_CALM,0.68,MODERATE_RISK
JED-SHIFT-19609,2043-01-22T00:00:00Z,CLEAR,9608,29.6,4.5,3.6,0,0,0,108,3,WEEKDAY_CALM,0.28,LOW_RISK
JED-SHIFT-13785,2037-09-28T16:00:00Z,CLEAR,9784,24.8,21.0,4.8,0,0,0,104,3,WEEKDAY_CALM,0.24,LOW_RISK
JED-SHIFT-15145,2038-12-26T00:00:00Z,CLEAR,9144,24.8,13.5,4.8,0,0,0,84,3,WEEKDAY_CALM,0.24,LOW_RISK
JED-SHIFT-05302,2030-01-01T00:00:00Z,CLEAR,9301,21.2,9.0,1.2,1,1,1,81,8,WEEKDAY_CALM,0.21,LOW_RISK
JED-SHIFT-24491,2047-07-07T08:00:00Z,CLEAR,4090,30.0,25.0,6.0,5,3,2,110,16,WEEKDAY_CALM,0.6,MODERATE_RISK
JED-SHIFT-27070,2049-11-13T00:00:00Z,DUST_HAZE,3669,39.0,24.0,5.0,9,2,1,129,25,WEEKEND_RUSH,0.69,MODERATE_RISK
JED-SHIFT-04339,2029-02-14T00:00:00Z,CLEAR,9338,29.6,4.5,3.6,2,0,0,78,5,WEEKDAY_CALM,0.38,LOW_RISK
JED-SHIFT-24299,2047-05-04T08:00:00Z,CLEAR,3898,38.0,28.0,6.0,8,3,2,158,24,WEEKEND_RUSH,0.68,MODERATE_RISK
JED-SHIFT-11767,2035-11-26T00:00:00Z,CLEAR,9766,27.2,9.0,1.2,2,0,0,66,9,WEEKDAY_CALM,0.26,LOW_RISK
JED-SHIFT-34814,2056-12-07T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,193,12,WEEKDAY_CALM,0.9,HIGH_RISK
JED-SHIFT-31577,2053-12-24T08:00:00Z,CLEAR,5176,36.0,16.0,4.0,6,3,2,156,18,WEEKDAY_CALM,0.66,MODERATE_RISK
JED-SHIFT-07199,2031-09-25T08:00:00Z,CLEAR,9198,29.6,19.5,3.6,2,0,0,118,9,WEEKDAY_CALM,0.38,LOW_RISK
JED-SHIFT-35260,2057-05-05T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,189,20,WEEKEND_RUSH,0.88,HIGH_RISK
JED-SHIFT-11956,2036-01-28T00:00:00Z,CLEAR,9955,26.0,0.0,0.0,3,1,1,75,6,WEEKDAY_CALM,0.35,LOW_RISK
JED-SHIFT-00907,2025-12-28T00:00:00Z,CLEAR,9906,27.2,9.0,1.2,2,0,0,66,5,WEEKDAY_CALM,0.26,LOW_RISK
JED-SHIFT-08346,2032-10-11T16:00:00Z,CLEAR,9345,26.0,7.5,0.0,1,1,1,65,4,WEEKDAY_CALM,0.25,LOW_RISK
JED-SHIFT-22518,2045-09-17T16:00:00Z,CLEAR,5117,37.0,17.0,5.0,7,4,3,137,17,WEEKDAY_CALM,0.67,MODERATE_RISK
JED-SHIFT-13869,2037-10-26T16:00:00Z,CLEAR,9868,29.6,12.0,3.6,0,0,0,68,7,WEEKDAY_CALM,0.28,LOW_RISK
JED-SHIFT-26788,2049-08-11T00:00:00Z,DUST_HAZE,3387,37.0,27.0,7.0,7,2,1,167,17,WEEKDAY_CALM,0.67,MODERATE_RISK
JED-SHIFT-27513,2050-04-09T16:00:00Z,CLEAR,4112,32.0,17.0,4.0,7,4,3,172,23,WEEKEND_RUSH,0.62,MODERATE_RISK
JED-SHIFT-39210,2060-12-11T16:00:00Z,DUST_HAZE,1800,35.0,25.0,6.0,6,8,4,189,19,WEEKEND_RUSH,0.86,HIGH_RISK
JED-SHIFT-20563,2043-12-06T00:00:00Z,DUST_HAZE,3162,32.0,27.0,6.0,7,2,1,102,15,WEEKDAY_CALM,0.62,MODERATE_RISK
JED-SHIFT-35721,2057-10-05T16:00:00Z,DUST_HAZE,1800,35.0,25.0,6.0,6,8,4,200,19,WEEKEND_RUSH,0.86,HIGH_RISK
JED-SHIFT-25679,2048-08-06T08:00:00Z,CLEAR,5278,38.0,28.0,6.0,8,3,2,178,14,WEEKDAY_CALM,0.68,MODERATE_RISK
JED-SHIFT-11612,2035-10-05T08:00:00Z,CLEAR,9611,21.2,1.5,1.2,3,1,1,91,6,WEEKEND_RUSH,0.31,LOW_RISK
JED-SHIFT-31441,2053-11-09T00:00:00Z,DUST_HAZE,5040,30.0,15.0,4.0,5,2,1,100,15,WEEKDAY_CALM,0.6,MODERATE_RISK
JED-SHIFT-28872,2051-07-06T16:00:00Z,CLEAR,5471,31.0,26.0,7.0,6,4,3,171,15,WEEKDAY_CALM,0.61,MODERATE_RISK
JED-SHIFT-12438,2036-07-06T16:00:00Z,CLEAR,9437,28.4,3.0,2.4,1,1,1,77,8,WEEKDAY_CALM,0.37,LOW_RISK
JED-SHIFT-11590,2035-09-28T00:00:00Z,CLEAR,9589,30.8,13.5,4.8,1,1,1,69,8,WEEKEND_RUSH,0.29,LOW_RISK
JED-SHIFT-32412,2054-09-28T16:00:00Z,DUST_HAZE,1800,35.0,25.0,6.0,6,8,4,191,19,WEEKDAY_CALM,0.86,HIGH_RISK
JED-SHIFT-31666,2054-01-23T00:00:00Z,DUST_HAZE,5265,35.0,15.0,5.0,5,2,1,165,21,WEEKEND_RUSH,0.65,MODERATE_RISK
JED-SHIFT-18368,2041-12-04T08:00:00Z,CLEAR,9367,28.4,10.5,2.4,3,1,1,67,10,WEEKDAY_CALM,0.27,LOW_RISK
JED-SHIFT-32015,2054-05-19T08:00:00Z,CLEAR,5614,34.0,19.0,6.0,9,3,2,114,15,WEEKDAY_CALM,0.64,MODERATE_RISK
JED-SHIFT-39529,2061-03-28T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,208,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-29836,2052-05-23T00:00:00Z,DUST_HAZE,3435,35.0,15.0,7.0,5,2,1,175,20,WEEKDAY_CALM,0.65,MODERATE_RISK
JED-SHIFT-04693,2029-06-12T00:00:00Z,CLEAR,9692,22.4,18.0,2.4,0,0,0,72,7,WEEKDAY_CALM,0.32,LOW_RISK
JED-SHIFT-34238,2056-05-29T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,217,12,WEEKDAY_CALM,0.9,HIGH_RISK
JED-SHIFT-32742,2055-01-16T16:00:00Z,DUST_HAZE,1800,35.0,25.0,6.0,6,8,4,221,19,WEEKEND_RUSH,0.86,HIGH_RISK
JED-SHIFT-21753,2045-01-05T16:00:00Z,CLEAR,4352,32.0,17.0,4.0,7,4,3,172,15,WEEKDAY_CALM,0.62,MODERATE_RISK
JED-SHIFT-25190,2048-02-25T08:00:00Z,CLEAR,4789,39.0,19.0,5.0,9,3,2,169,15,WEEKDAY_CALM,0.69,MODERATE_RISK
JED-SHIFT-28867,2051-07-05T00:00:00Z,DUST_HAZE,5466,36.0,21.0,6.0,6,2,1,166,17,WEEKDAY_CALM,0.66,MODERATE_RISK
JED-SHIFT-02015,2027-01-01T08:00:00Z,CLEAR,9014,24.8,6.0,4.8,2,0,0,94,9,WEEKEND_RUSH,0.34,LOW_RISK
JED-SHIFT-36955,2058-11-21T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,184,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-15566,2039-05-15T08:00:00Z,CLEAR,9565,26.0,15.0,0.0,1,1,1,85,8,WEEKDAY_CALM,0.25,LOW_RISK
JED-SHIFT-37408,2059-04-21T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,187,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-33931,2056-02-17T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,210,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-21717,2044-12-24T16:00:00Z,CLEAR,4316,36.0,26.0,4.0,6,4,3,136,22,WEEKEND_RUSH,0.66,MODERATE_RISK
JED-SHIFT-19814,2043-03-31T08:00:00Z,CLEAR,9813,23.6,19.5,3.6,1,1,1,73,8,WEEKDAY_CALM,0.33,LOW_RISK
JED-SHIFT-26696,2049-07-11T08:00:00Z,CLEAR,3295,35.0,25.0,7.0,5,3,2,155,16,WEEKDAY_CALM,0.65,MODERATE_RISK
JED-SHIFT-02599,2027-07-15T00:00:00Z,CLEAR,9598,29.6,4.5,3.6,2,0,0,78,9,WEEKDAY_CALM,0.38,LOW_RISK
JED-SHIFT-35081,2057-03-06T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,210,12,WEEKDAY_CALM,0.9,HIGH_RISK
JED-SHIFT-27666,2050-05-30T16:00:00Z,CLEAR,4265,35.0,20.0,5.0,5,4,3,165,20,WEEKDAY_CALM,0.65,MODERATE_RISK
JED-SHIFT-20815,2044-02-28T00:00:00Z,DUST_HAZE,3414,34.0,24.0,6.0,9,2,1,114,15,WEEKDAY_CALM,0.64,MODERATE_RISK
JED-SHIFT-13230,2037-03-27T16:00:00Z,CLEAR,9229,30.8,21.0,4.8,1,1,1,89,8,WEEKEND_RUSH,0.29,LOW_RISK
JED-SHIFT-07225,2031-10-04T00:00:00Z,CLEAR,9224,24.8,13.5,4.8,0,0,0,84,3,WEEKEND_RUSH,0.24,LOW_RISK
JED-SHIFT-39492,2061-03-15T16:00:00Z,DUST_HAZE,1800,35.0,25.0,6.0,6,8,4,221,19,WEEKDAY_CALM,0.86,HIGH_RISK
JED-SHIFT-22585,2045-10-10T00:00:00Z,DUST_HAZE,5184,34.0,24.0,4.0,9,2,1,124,14,WEEKDAY_CALM,0.64,MODERATE_RISK
JED-SHIFT-17982,2041-07-28T16:00:00Z,CLEAR,9981,21.2,16.5,1.2,1,1,1,101,8,WEEKDAY_CALM,0.21,LOW_RISK
JED-SHIFT-13721,2037-09-07T08:00:00Z,CLEAR,9720,20.0,15.0,0.0,0,0,0,100,3,WEEKDAY_CALM,0.2,LOW_RISK
JED-SHIFT-07209,2031-09-28T16:00:00Z,CLEAR,9208,29.6,12.0,3.6,0,0,0,68,3,WEEKDAY_CALM,0.28,LOW_RISK
JED-SHIFT-02350,2027-04-23T00:00:00Z,CLEAR,9349,30.8,13.5,4.8,1,1,1,69,8,WEEKEND_RUSH,0.29,LOW_RISK
JED-SHIFT-06881,2031-06-11T08:00:00Z,CLEAR,9880,20.0,15.0,0.0,0,0,0,100,3,WEEKDAY_CALM,0.2,LOW_RISK
JED-SHIFT-23551,2046-08-28T00:00:00Z,DUST_HAZE,3150,30.0,15.0,6.0,5,2,1,130,14,WEEKDAY_CALM,0.6,MODERATE_RISK
JED-SHIFT-17469,2041-02-07T16:00:00Z,CLEAR,9468,29.6,12.0,3.6,0,0,0,68,7,WEEKDAY_CALM,0.28,LOW_RISK
JED-SHIFT-04611,2029-05-15T16:00:00Z,CLEAR,9610,20.0,7.5,0.0,2,0,0,110,5,WEEKDAY_CALM,0.3,LOW_RISK
JED-SHIFT-20320,2043-09-16T00:00:00Z,CLEAR,9319,30.8,13.5,4.8,3,1,1,99,10,WEEKDAY_CALM,0.39,LOW_RISK
JED-SHIFT-35890,2057-12-01T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,219,20,WEEKEND_RUSH,0.88,HIGH_RISK
JED-SHIFT-11506,2035-08-31T00:00:00Z,CLEAR,9505,26.0,0.0,0.0,1,1,1,105,4,WEEKEND_RUSH,0.25,LOW_RISK
JED-SHIFT-18895,2042-05-29T00:00:00Z,CLEAR,9894,24.8,13.5,4.8,2,0,0,114,9,WEEKDAY_CALM,0.34,LOW_RISK
JED-SHIFT-21914,2045-02-28T08:00:00Z,CLEAR,4513,33.0,28.0,5.0,8,3,2,173,15,WEEKDAY_CALM,0.63,MODERATE_RISK
JED-SHIFT-13244,2037-04-01T08:00:00Z,CLEAR,9243,23.6,19.5,3.6,3,1,1,103,6,WEEKDAY_CALM,0.23,LOW_RISK
JED-SHIFT-39523,2061-03-26T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,202,20,WEEKEND_RUSH,0.88,HIGH_RISK
JED-SHIFT-03785,2028-08-13T08:00:00Z,CLEAR,9784,24.8,6.0,4.8,0,0,0,64,3,WEEKDAY_CALM,0.24,LOW_RISK
JED-SHIFT-17820,2041-06-04T16:00:00Z,CLEAR,9819,30.8,21.0,4.8,3,1,1,119,6,WEEKDAY_CALM,0.39,LOW_RISK
JED-SHIFT-00392,2025-07-09T08:00:00Z,CLEAR,9391,21.2,1.5,1.2,3,1,1,91,10,WEEKDAY_CALM,0.31,LOW_RISK
